"EWZS","iShares MSCI Brazil Small-Cap ETF","9.18","$29.38M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ewzs"
"MCHI","iShares MSCI China ETF","40.78","$1.6B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mchi"
"SCZ","iShares MSCI EAFE Small-Cap ETF","49.6","$5B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scz"
"EEMA","iShares MSCI Emerging Markets Asia Index Fund","50.23","$138.13M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eema"
"EEML","iShares MSCI Emerging Markets Latin America Index Fund","28.259","$8.48M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeml"
"EUFN","iShares MSCI Europe Financials Sector Index Fund","17.47","$338.04M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eufn"
"IEUS","iShares MSCI Europe Small-Cap ETF","44.18","$50.81M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ieus"
"ENZL","iShares MSCI New Zealand Capped ETF","42.91","$143.75M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/enzl"
"QAT","iShares MSCI Qatar Capped ETF","18.61","$40.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qat"
"UAE","iShares MSCI UAE Capped ETF","16.63","$27.44M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uae"
"IBB","iShares Nasdaq Biotechnology Index Fund","256.74","$6.41B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibb"
"SOXX","iShares PHLX SOX Semiconductor Sector Index Fund","93.58","$425.79M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soxx"
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","28.94","$56.43M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emif"
"ICLN","iShares S&P Global Clean Energy Index Fund","8.48","$65.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icln"
"WOOD","iShares S&P Global Timber & Forestry Index Fund","46.1","$248.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wood"
"INDY","iShares S&P India Nifty 50 Index Fund","28.07","$889.82M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/indy"
"ISHG","iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun","82.79","$153.16M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ishg"
"IGOV","iShares S&P/Citigroup International Treasury Bond Fund","99.5","$462.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igov"
"MPCT","iShares Sustainable MSCI Global Impact ETF","47.3199","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mpct"
"ISLE","Isle of Capri Casinos, Inc.","17.72","$721.97M","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/isle"
"ISRL","Isramco, Inc.","79","$214.7M","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/isrl"
"ITI","Iteris, Inc.","2.55","$81.7M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/iti"
"ITRI","Itron, Inc.","42.4","$1.61B","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/itri"
"ITRN","Ituran Location and Control Ltd.","22.39","$525.61M","2005","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/itrn"
"ITUS","ITUS Corporation","3.287","$28.73M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/itus"
"XXIA","Ixia","10.015","$818.76M","2000","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xxia"
"IXYS","IXYS Corporation","10.55","$331.09M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ixys"
"IZEA","IZEA Inc.","7.64","$40.81M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/izea"
"JJSF","J & J Snack Foods Corp.","109.5699","$2.04B","1986","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jjsf"
"MAYS","J. W. Mays, Inc.","49.8214","$100.43M","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/mays"
"JBHT","J.B. Hunt Transport Services, Inc.","79.86","$9B","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/jbht"
"JCOM","j2 Global, Inc.","64.09","$3.12B","1999","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/jcom"
"JASO","JA Solar Holdings, Co., Ltd.","6.62","$314.92M","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/jaso"
"JKHY","Jack Henry & Associates, Inc.","82.565","$6.51B","1985","Technology","EDP Services","http://www.nasdaq.com/symbol/jkhy"
"JACK","Jack In The Box Inc.","82.7","$2.69B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jack"
"JXSB","Jacksonville Bancorp Inc.","27.05","$48.59M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jxsb"
"JAGX","Jaguar Animal Health, Inc.","2.11","$21.4M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jagx"
"JAKK","JAKKS Pacific, Inc.","7.81","$159.91M","1996","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jakk"
"JMBA","Jamba, Inc.","10.25","$154.69M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jmba"
"JRVR","James River Group Holdings, Ltd.","34.64","$1B","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/jrvr"
"JSML","Janus Small Cap Growth Alpha ETF","27.3425","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jsml"
"JSMD","Janus Small/Mid Cap Growth Alpha ETF","27.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jsmd"
"JASN","Jason Industries, Inc.","3.74","$83.51M","2013","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/jasn"
"JASNW","Jason Industries, Inc.","0.295","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/jasnw"
"JAZZ","Jazz Pharmaceuticals plc","143.61","$8.68B","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jazz"
"JD","JD.com, Inc.","20.13","$28.12B","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/jd"
"JSYN","Jensyn Acquistion Corp.","9.84","$50.87M","2016","Finance","Business Services","http://www.nasdaq.com/symbol/jsyn"
"JSYNR","Jensyn Acquistion Corp.","0.1675","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/jsynr"
"JSYNU","Jensyn Acquistion Corp.","10.0492","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/jsynu"
"JSYNW","Jensyn Acquistion Corp.","0.06","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/jsynw"
"JBLU","JetBlue Airways Corporation","16.3","$5.25B","2002","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/jblu"
"JTPY","JetPay Corporation","2.5","$36.03M","2011","Finance","Business Services","http://www.nasdaq.com/symbol/jtpy"
"JCTCF","Jewett-Cameron Trading Company","11.81","$29.25M","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/jctcf"
"JIVE","Jive Software, Inc.","3.95","$302.55M","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/jive"
"WYIG","JM Global Holding Company","9.78","$64.18M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyig"
"WYIGU","JM Global Holding Company","9.8265","$64.49M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyigu"
"WYIGW","JM Global Holding Company","0.1501","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyigw"
"JBSS","John B. Sanfilippo & Son, Inc.","44.6","$499.75M","1991","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jbss"
"JOUT","Johnson Outdoors Inc.","25.11","$251.63M","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jout"
"JNP","Juniper Pharmaceuticals, Inc.","7.2","$77.78M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jnp"
"JUNO","Juno Therapeutics, Inc.","42.41","$4.48B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/juno"
"KTWO","K2M Group Holdings, Inc.","14.88","$617.3M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ktwo"
"KALU","Kaiser Aluminum Corporation","87.58","$1.57B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kalu"
"KMDA","Kamada Ltd.","3.83","$139.48M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kmda"
"KNDI","Kandi Technologies Group, Inc.","7.23","$344.8M","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/kndi"
"KPTI","Karyopharm Therapeutics Inc.","7.62","$274.02M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kpti"
"KBSF","KBS Fashion Group Limited","0.188","$4.78M","2013","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/kbsf"
"KCAP","KCAP Financial, Inc.","3.72","$138.38M","2006","n/a","n/a","http://www.nasdaq.com/symbol/kcap"
"KRNY","Kearny Financial","12.89","$1.21B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/krny"
"KELYA","Kelly Services, Inc.","19.32","$734.5M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelya"
"KELYB","Kelly Services, Inc.","18.7","$710.93M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelyb"
"KMPH","KemPharm, Inc.","4.3","$62.96M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kmph"
"KFFB","Kentucky First Federal Bancorp","8.415","$71.02M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb"
"KERX","Keryx Biopharmaceuticals, Inc.","6.05","$640.22M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kerx"
"KEQU","Kewaunee Scientific Corporation","16.7","$44.83M","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ"
"KTEC","Key Technology, Inc.","9.01","$56.84M","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec"
"KTCC","Key Tronic Corporation","7.39","$79.15M","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc"
"KFRC","Kforce, Inc.","17.48","$485.53M","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc"
"KE","Kimball Electronics, Inc.","11.92","$339.63M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/ke"
"KBAL","Kimball International, Inc.","11.06","$414.22M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/kbal"
"KIN","Kindred Biosciences, Inc.","3.52","$69.83M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kin"
"KGJI","Kingold Jewelry Inc.","1.63","$107.52M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji"
"KINS","Kingstone Companies, Inc","8.69","$68.76M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins"
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","2.615","$3.67M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/kone"
"KIRK","Kirkland&#39;s, Inc.","14.65","$231.28M","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/kirk"
"KITE","Kite Pharma, Inc.","49.73","$2.44B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/kite"
"KTOV","Kitov Pharamceuticals Holdings Ltd.","4.15","$16.2M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ktov"
"KTOVW","Kitov Pharamceuticals Holdings Ltd.","1.2","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ktovw"
"KLAC","KLA-Tencor Corporation","72.94","$11.36B","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac"
"KLRE","KLR Energy Acquisition Corp.","9.9","$101.29M","2016","Finance","Business Services","http://www.nasdaq.com/symbol/klre"
"KLREU","KLR Energy Acquisition Corp.","10.06","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/klreu"
"KLREW","KLR Energy Acquisition Corp.","0.16","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/klrew"
"KLXI","KLX Inc.","32.9","$1.73B","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/klxi"
"KONA","Kona Grill, Inc.","12.44","$139.47M","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/kona"
"KZ","KongZhong Corporation","5.27","$248.23M","n/a","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/kz"
"KOPN","Kopin Corporation","2.275","$151.68M","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/kopn"
"KRNT","Kornit Digital Ltd.","9.91","$300.23M","2015","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/krnt"
"KOSS","Koss Corporation","2.01","$14.84M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss"
"KWEB","KraneShares CSI China Internet ETF","32.56","$110.7M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb"
"KTOS","Kratos Defense & Security Solutions, Inc.","4.05","$241.66M","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos"
"KUTV","Ku6 Media Co., Ltd.","0.99","$47.24M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/kutv"
"KLIC","Kulicke and Soffa Industries, Inc.","12.04","$847.35M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic"
"KURA","Kura Oncology, Inc.","2.9092","$62.17M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kura"
"KVHI","KVH Industries, Inc.","8.22","$135.62M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi"
"FSTR","L.B. Foster Company","11.777","$121.81M","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/fstr"
"LJPC","La Jolla Pharmaceutical Company","17.3","$315.79M","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ljpc"
"DRIO","LabStyle Innovations Corp.","5.1","$28.46M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/drio"
"DRIOW","LabStyle Innovations Corp.","1.1","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/driow"
"LSBK","Lake Shore Bancorp, Inc.","13.2","$79.72M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk"
"LSBG","Lake Sunapee Bank Group","17.06","$142.99M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbg"
"LBAI","Lakeland Bancorp, Inc.","11.56","$476.75M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lbai"
"LKFN","Lakeland Financial Corporation","46.51","$776.57M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn"
"LAKE","Lakeland Industries, Inc.","8.87","$64.35M","1986","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/lake"
"LRCX","Lam Research Corporation","82.86","$13.22B","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lrcx"
"LAMR","Lamar Advertising Company","63.34","$6.15B","1996","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lamr"
"LANC","Lancaster Colony Corporation","122.69","$3.36B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lanc"
"LCAHU","Landcadia Holdings, Inc.","10.0599","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/lcahu"
"LNDC","Landec Corporation","11","$297.81M","1996","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lndc"
"LARK","Landmark Bancorp Inc.","25.4","$91.93M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark"
"LMRK","Landmark Infrastructure Partners LP","16.1","$241.68M","2014","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/lmrk"
"LMRKP","Landmark Infrastructure Partners LP","25.2499","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/lmrkp"
"LE","Lands&#39; End, Inc.","16.38","$524.64M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/le"
"LSTR","Landstar System, Inc.","65.8","$2.79B","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr"
"LNTH","Lantheus Holdings, Inc.","2.71","$88.68M","2015","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/lnth"
"LTRX","Lantronix, Inc.","1.05","$15.99M","2000","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ltrx"
"LPSB","LaPorte Bancorp, Inc.","16.08","$89.73M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/lpsb"
"LSCC","Lattice Semiconductor Corporation","5.805","$691.87M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lscc"
"LAWS","Lawson Products, Inc.","20.76","$182.09M","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws"
"LAYN","Layne Christensen Company","6.93","$137.23M","1992","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/layn"
"LCNB","LCNB Corporation","16.83","$166.53M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb"
"LDRH","LDR Holding Corporation","37.36","$1.09B","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ldrh"
"LBIX","Leading Brands Inc","1.9501","$5.58M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/lbix"
"LGCY","Legacy Reserves LP","2.13","$148.06M","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy"
"LGCYO","Legacy Reserves LP","5.79","$40.53M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyo"
"LGCYP","Legacy Reserves LP","5.8","$11.6M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyp"
"LTXB","LegacyTexas Financial Group, Inc.","26.98","$1.29B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ltxb"
"DDBI","Legg Mason Developed EX-US Diversified Core ETF","23.873","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddbi"
"EDBI","Legg Mason Emerging Markets Diversified Core ETF","26.2908","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/edbi"
"LVHD","Legg Mason Low Volatility High Dividend ETF","27.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lvhd"
"UDBI","Legg Mason US Diversified Core ETF","25.9201","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/udbi"
"LMAT","LeMaitre Vascular, Inc.","14.15","$260.07M","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmat"
"TREE","LendingTree, Inc.","72.21","$857.81M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tree"
"LXRX","Lexicon Pharmaceuticals, Inc.","13.33","$1.38B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lxrx"
"LGIH","LGI Homes, Inc.","29.8","$608.8M","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/lgih"
"LHCG","LHC Group","41.48","$751.7M","2005","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/lhcg"
"LBRDA","Liberty Broadband Corporation","58.96","$6.09B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbrda"
"LBRDK","Liberty Broadband Corporation","59.37","$6.14B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbrdk"
"LBTYA","Liberty Global plc","34.58","$29.09B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtya"
"LBTYB","Liberty Global plc","35","$29.45B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyb"
"LBTYK","Liberty Global plc","33.95","$28.56B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyk"
"LILA","Liberty Global plc","36.97","$31.11B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lila"
"LILAK","Liberty Global plc","37.41","$31.48B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lilak"
"LVNTA","Liberty Interactive Corporation","37.02","$23.07B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lvnta"
"LVNTB","Liberty Interactive Corporation","37.3","$23.24B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lvntb"
"QVCA","Liberty Interactive Corporation","24.87","$15.5B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/qvca"
"QVCB","Liberty Interactive Corporation","25.48","$15.88B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/qvcb"
"BATRA","Liberty Media Corporation","15.04","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/batra"
"BATRK","Liberty Media Corporation","14.79","$4.95B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/batrk"
"LMCA","Liberty Media Corporation","18.39","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmca"
"LMCK","Liberty Media Corporation","18.11","$6.06B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmck"
"LSXMA","Liberty Media Corporation","30.78","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lsxma"
"LSXMB","Liberty Media Corporation","32.6","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lsxmb"
"LSXMK","Liberty Media Corporation","30.18","$10.11B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lsxmk"
"TAX","Liberty Tax, Inc.","11.91","$153.3M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tax"
"LTRPA","Liberty TripAdvisor Holdings, Inc.","21.38","$1.6B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ltrpa"
"LTRPB","Liberty TripAdvisor Holdings, Inc.","22.47","$1.68B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ltrpb"
"LPNT","LifePoint Health, Inc.","65.09","$2.83B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt"
"LCUT","Lifetime Brands, Inc.","16.37","$232.84M","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut"
"LFVN","Lifevantage Corporation","12.9","$180.71M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lfvn"
"LWAY","Lifeway Foods, Inc.","9.02","$145.75M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway"
"LGND","Ligand Pharmaceuticals Incorporated","112.36","$2.34B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd"
"LTBR","Lightbridge Corporation","0.385","$8.21M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr"
"LPTH","LightPath Technologies, Inc.","1.86","$29M","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth"
"LIME","Lime Energy Co.","2.2","$21.19M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime"
"LLNW","Limelight Networks, Inc.","1.36","$140.64M","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw"
"LMNR","Limoneira Co","18.12","$256.91M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr"
"LINC","Lincoln Educational Services Corporation","1.54","$36.86M","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc"
"LECO","Lincoln Electric Holdings, Inc.","59.995","$4.13B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco"
"LIND","Lindblad Expeditions Holdings Inc.","9.15","$419.03M","2013","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/lind"
"LINDW","Lindblad Expeditions Holdings Inc.","2.04","n/a","2013","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/lindw"
"LLTC","Linear Technology Corporation","46.16","$11.04B","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc"
"LBIO","Lion Biotechnologies, Inc.","7.525","$365.36M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lbio"
"LIOX","Lionbridge Technologies, Inc.","4.13","$260.05M","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox"
"LPCN","Lipocine Inc.","7.04","$128.54M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lpcn"
"LQDT","Liquidity Services, Inc.","7.2","$221.23M","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt"
"LFUS","Littelfuse, Inc.","116.35","$2.61B","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus"
"LIVN","LivaNova PLC","48.97","$2.4B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/livn"
"LOB","Live Oak Bancshares, Inc.","14.05","$480.39M","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/lob"
"LIVE","Live Ventures Incorporated","1.65","$27.82M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live"
"LPSN","LivePerson, Inc.","6.675","$383.35M","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn"
"LKQ","LKQ Corporation","32.58","$9.99B","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq"
"LMFA","LM Funding America, Inc.","8.21","$27.09M","2015","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/lmfa"
"LMFAW","LM Funding America, Inc.","0.4214","n/a","2015","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/lmfaw"
"LMIA","LMI Aerospace, Inc.","8.61","$116.04M","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia"
"LOGI","Logitech International S.A.","16.04","$2.59B","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi"
"LOGM","LogMein, Inc.","60.54","$1.51B","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm"
"EVAR","Lombard Medical, Inc.","1.32","$26.25M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/evar"
"CNCR","Loncar Cancer Immunotherapy ETF","22.1546","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cncr"
"LORL","Loral Space and Communications, Inc.","37.64","$1.16B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl"
"LOXO","Loxo Oncology, Inc.","23.57","$464.53M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/loxo"
"LPTN","Lpath, Inc.","2.06","$4.87M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptn"
"LPLA","LPL Financial Holdings Inc.","24.28","$2.16B","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla"
